length,entropy,mean,std,median,chi2_stat,chi2_p_value,unique_bytes,unique_ratio,max_freq,min_freq,freq_range,freq_std,mod_8,mod_16,is_mod_8,is_mod_16,first_byte,starts_with_0x30,is_der,autocorr_1,autocorr_2,autocorr_8,bit_entropy,nibble_chi2,rep_8,rep_16,algorithm
32,4.85141,113.3125,78.3978,104.0,272.0,0.221829,30,0.1172,3,0,3,0.3644,0,0,1,1,186,0,0,0.116465,-0.070392,-0.376755,0.989396,16.0,0,0,Diffie-Hellman
32,4.9375,144.625,74.3559,143.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,20,0,0,-0.276299,-0.100652,0.101471,0.98974,9.0,0,0,Diffie-Hellman
32,4.75,117.4688,82.4045,97.0,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,211,0,0,0.231524,-0.057583,0.017184,0.976525,17.0,0,0,Diffie-Hellman
32,4.72641,131.375,66.7391,133.5,304.0,0.019057,28,0.1094,3,0,3,0.3853,0,0,1,1,130,0,0,0.024806,-0.028378,0.216173,0.971864,17.0,0,0,Diffie-Hellman
32,4.9375,120.0,62.4164,121.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,165,0,0,0.022268,-0.081048,0.351523,0.979674,11.5,0,0,Diffie-Hellman
32,4.6875,144.6562,73.7367,169.5,304.0,0.019057,27,0.1055,2,0,2,0.3853,0,0,1,1,212,0,0,-0.172805,0.349408,-0.29876,0.984044,17.5,0,0,Diffie-Hellman
32,5.0,145.2812,74.3712,150.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,184,0,0,0.062038,-0.17428,0.139001,0.977585,13.0,0,0,Diffie-Hellman
32,4.9375,148.2812,69.4673,150.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,251,0,0,-0.108944,-0.036216,-0.108122,0.942549,14.0,0,0,Diffie-Hellman
32,4.875,124.6562,76.1707,116.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,176,0,0,-0.293497,0.140696,-0.005401,0.987964,8.5,0,0,Diffie-Hellman
32,4.78891,126.9375,78.9687,130.5,288.0,0.076098,29,0.1133,3,0,3,0.375,0,0,1,1,245,0,0,-0.029277,-0.089619,0.063247,0.973648,10.5,0,0,Diffie-Hellman
32,4.9375,128.0938,75.8713,128.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,167,0,0,-0.092215,0.116123,-0.002089,0.981138,10.5,0,0,Diffie-Hellman
32,5.0,137.9062,79.1416,129.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,101,0,0,0.062973,-0.000472,-0.132409,0.990058,16.0,0,0,Diffie-Hellman
32,4.875,110.1875,68.9223,99.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,204,0,0,-0.297775,0.270597,-0.073705,0.977311,18.0,0,0,Diffie-Hellman
32,4.9375,130.4375,84.0874,141.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,124,0,0,-0.207114,0.254316,-0.14989,0.975794,16.5,0,0,Diffie-Hellman
32,4.875,147.125,70.6301,149.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,110,0,0,0.31114,-0.060463,-0.072496,0.964928,10.5,0,0,Diffie-Hellman
32,4.8125,125.0312,65.452,132.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,224,0,0,-0.196631,0.170661,-0.330231,0.971057,29.0,0,0,Diffie-Hellman
32,4.9375,128.5625,79.9629,144.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,126,0,0,0.089489,0.04575,-0.293572,0.963643,21.0,0,0,Diffie-Hellman
32,4.875,132.25,73.7063,134.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,252,0,0,-0.174924,0.101944,-0.019596,0.962365,19.5,0,0,Diffie-Hellman
32,4.9375,121.2188,67.9888,129.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,48,1,0,-0.255262,-0.185673,0.477613,0.978337,18.0,0,0,Diffie-Hellman
32,4.875,127.7812,71.9348,129.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,1,0,0,-0.057093,0.042713,-0.088056,0.973908,16.5,0,0,Diffie-Hellman
32,4.875,120.1875,80.8631,120.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,243,0,0,-0.12577,-0.003498,-0.111453,0.987949,15.0,0,0,Diffie-Hellman
32,4.8125,122.375,72.6097,113.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,149,0,0,-0.084053,-0.271501,0.136599,0.980136,9.0,0,0,Diffie-Hellman
32,4.9375,124.6562,63.1658,129.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,14,0,0,-0.200699,-0.149725,-0.014825,0.982984,13.0,0,0,Diffie-Hellman
32,4.75,117.0625,53.9247,126.0,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,79,0,0,-0.098389,-0.618543,-0.357364,0.98681,24.0,0,0,Diffie-Hellman
32,4.72641,150.4688,79.0968,155.5,304.0,0.019057,28,0.1094,3,0,3,0.3853,0,0,1,1,137,0,0,-0.041641,-0.192539,-0.162742,0.985034,12.0,0,0,Diffie-Hellman
32,4.8125,128.75,75.802,104.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,39,0,0,-0.055598,0.048014,0.492447,0.969013,24.0,0,0,Diffie-Hellman
32,5.0,128.4375,73.7894,132.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,120,0,0,-0.108206,-0.030053,-0.252075,0.98829,8.0,0,0,Diffie-Hellman
32,4.9375,110.4062,80.2554,82.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,76,0,0,0.014607,-0.39379,-0.065512,0.991482,11.0,0,0,Diffie-Hellman
32,4.9375,150.5,74.573,177.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,185,0,0,-0.026922,-0.063634,-0.200465,0.953155,21.5,0,0,Diffie-Hellman
32,4.9375,145.2188,85.3528,172.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,70,0,0,-0.108017,-0.230252,-0.261756,0.964333,18.0,0,0,Diffie-Hellman
32,4.875,118.0312,68.0324,109.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,55,0,0,-0.098686,0.058794,-0.086489,0.974382,15.0,0,0,Diffie-Hellman
32,4.875,135.8438,83.666,150.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,175,0,0,-0.22869,0.16154,-0.152229,0.987597,6.0,0,0,Diffie-Hellman
32,4.75,125.25,71.6798,119.0,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,8,0,0,0.189347,-0.127345,0.057526,0.984397,11.5,0,0,Diffie-Hellman
32,4.9375,128.9062,66.4428,123.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,128,0,0,0.006325,-0.186159,-0.074991,0.98401,11.0,0,0,Diffie-Hellman
32,5.0,120.8438,68.6372,116.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,48,1,0,-0.320709,-0.047282,0.118119,0.99294,8.0,0,0,Diffie-Hellman
32,4.9375,133.0312,78.6442,164.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,16,0,0,-0.109905,-0.153714,-0.308052,0.984397,10.5,0,0,Diffie-Hellman
32,4.875,126.1562,73.5702,117.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,125,0,0,-0.021993,0.243471,-0.414887,0.987233,8.0,0,0,Diffie-Hellman
32,4.9375,106.3438,58.9176,102.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,22,0,0,-0.137061,-0.011281,0.147884,0.983974,20.0,0,0,Diffie-Hellman
32,4.9375,137.9375,67.9922,137.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,126,0,0,-0.019407,0.052974,-0.014946,0.966866,17.5,0,0,Diffie-Hellman
32,4.9375,120.9375,75.9267,110.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,190,0,0,0.044236,0.296531,-0.336565,0.976112,13.5,0,0,Diffie-Hellman
32,4.9375,141.7812,76.3871,152.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,121,0,0,0.140994,0.015698,-0.045871,0.969606,12.5,0,0,Diffie-Hellman
32,4.8125,145.8125,77.8915,155.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,9,0,0,-0.305672,-0.042982,0.026996,0.976194,16.5,0,0,Diffie-Hellman
32,4.9375,129.0625,63.9267,128.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,195,0,0,-0.074079,-0.173717,0.092121,0.978261,9.0,0,0,Diffie-Hellman
32,5.0,124.875,65.5242,117.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,104,0,0,0.079351,0.010715,-0.211726,0.961947,25.0,0,0,Diffie-Hellman
32,4.9375,126.375,72.6325,130.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,252,0,0,-0.260117,-0.068054,-0.175071,0.988646,13.0,0,0,Diffie-Hellman
32,4.9375,169.0,61.8572,177.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,251,0,0,-0.110879,0.012888,0.214124,0.954535,24.0,0,0,Diffie-Hellman
32,4.875,123.7812,74.8977,133.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,39,0,0,-0.369188,0.182834,-0.059291,0.993284,12.0,0,0,Diffie-Hellman
32,4.85141,120.5,76.406,134.0,272.0,0.221829,30,0.1172,3,0,3,0.3644,0,0,1,1,53,0,0,0.135303,-0.039476,0.380643,0.983122,22.5,0,0,Diffie-Hellman
32,4.9375,132.6875,67.6052,135.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,154,0,0,-0.090261,-0.04782,-0.130662,0.98575,11.5,0,0,Diffie-Hellman
32,4.70282,152.9688,68.0778,166.0,320.0,0.003534,28,0.1094,3,0,3,0.3953,0,0,1,1,206,0,0,0.144699,-0.343939,-0.015893,0.962077,15.5,0,0,Diffie-Hellman
32,4.75,113.5312,73.8322,105.5,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,63,0,0,0.046582,0.065155,-0.209,0.978631,17.5,0,0,Diffie-Hellman
32,4.9375,141.9688,82.1936,152.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,246,0,0,0.070816,-0.197184,-0.051399,0.991482,10.0,0,0,Diffie-Hellman
32,4.8125,114.5312,74.3892,117.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,140,0,0,-0.310539,0.119024,-0.315595,0.981845,22.0,0,0,Diffie-Hellman
32,4.9375,139.9688,77.5889,156.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,189,0,0,0.069615,-0.188906,0.012732,0.984749,8.5,0,0,Diffie-Hellman
32,4.9375,116.7812,63.2923,122.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,67,0,0,0.127562,0.007889,0.236048,0.95935,12.0,0,0,Diffie-Hellman
32,4.875,108.9062,83.6179,91.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,14,0,0,0.040775,-0.478739,-0.095126,0.97364,6.5,0,0,Diffie-Hellman
32,4.875,113.4375,76.3262,96.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,61,0,0,0.115789,-0.417262,-0.428891,0.98295,10.0,0,0,Diffie-Hellman
32,4.875,122.0938,76.1193,140.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,238,0,0,0.026299,-0.12978,0.01303,0.979338,8.0,0,0,Diffie-Hellman
32,4.8125,110.7188,71.3553,103.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,159,0,0,0.072228,-0.199334,0.12272,0.980466,14.5,0,0,Diffie-Hellman
32,5.0,147.8438,75.6427,155.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,158,0,0,0.023422,0.114685,0.004319,0.972958,13.5,0,0,Diffie-Hellman
32,4.9375,135.4062,66.5755,137.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,1,0,0,-0.394829,0.160784,-0.0789,0.981103,13.5,0,0,Diffie-Hellman
32,4.875,143.0,80.779,153.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,76,0,0,-0.087793,-0.055276,-0.072305,0.971088,13.0,0,0,Diffie-Hellman
32,4.875,119.0625,72.0729,118.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,123,0,0,-0.043208,-0.132723,-0.144702,0.96654,9.5,0,0,Diffie-Hellman
32,5.0,103.7188,68.3005,98.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,104,0,0,0.045581,0.060092,0.160048,0.977915,16.0,0,0,Diffie-Hellman
32,4.875,141.3438,69.9355,143.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,146,0,0,0.434993,-0.160708,0.025062,0.980077,14.5,0,0,Diffie-Hellman
32,4.75,141.9062,71.3435,146.0,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,34,0,0,-0.200784,0.17587,-0.147385,0.968703,13.0,0,0,Diffie-Hellman
32,4.9375,131.75,71.8057,116.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,169,0,0,0.173031,-0.095406,-0.020314,0.971088,11.0,0,0,Diffie-Hellman
32,4.875,137.125,63.8361,146.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,204,0,0,0.141008,0.114395,0.093273,0.994352,15.5,0,0,Diffie-Hellman
32,4.875,156.9688,80.1555,163.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,205,0,0,-0.259622,-0.04787,0.042514,0.979735,21.5,0,0,Diffie-Hellman
32,4.875,131.0625,73.1979,108.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,191,0,0,-0.280924,-0.063656,-0.386516,0.97353,16.5,0,0,Diffie-Hellman
32,4.9375,140.6875,75.1816,142.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,153,0,0,0.08965,0.067549,0.346837,0.967953,13.5,0,0,Diffie-Hellman
32,4.875,128.2812,69.2948,130.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,63,0,0,0.127552,0.06642,0.33332,0.994341,7.0,0,0,Diffie-Hellman
32,4.9375,136.875,60.3255,133.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,124,0,0,0.092255,-0.117937,-0.242605,0.973995,18.5,0,0,Diffie-Hellman
32,4.8125,125.25,59.3907,120.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,228,0,0,-0.093812,-0.253954,-0.100396,0.956968,19.0,0,0,Diffie-Hellman
32,4.8125,106.2812,54.9114,107.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,127,0,0,-0.027768,-0.045712,0.000619,0.97851,6.0,0,0,Diffie-Hellman
32,4.875,117.8125,76.1567,117.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,237,0,0,0.234974,0.033217,-0.098732,0.971142,7.0,0,0,Diffie-Hellman
32,5.0,136.625,72.9935,144.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,2,0,0,-0.185278,-0.325295,0.094128,0.987597,8.5,0,0,Diffie-Hellman
32,4.75,114.75,73.0364,88.5,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,233,0,0,-0.27105,0.052212,0.105316,0.942181,19.0,0,0,Diffie-Hellman
32,4.8125,127.3125,76.4663,126.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,192,0,0,0.230396,0.170858,0.220894,0.97437,18.0,0,0,Diffie-Hellman
32,4.9375,123.6875,69.8872,124.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,170,0,0,-0.330598,0.021509,-0.041344,0.990774,16.0,0,0,Diffie-Hellman
32,4.875,137.2812,73.9321,142.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,135,0,0,0.113178,0.059811,-0.170852,0.948949,22.0,0,0,Diffie-Hellman
32,4.875,113.0625,78.8158,100.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,47,0,0,0.01315,0.029645,-0.167311,0.979589,8.5,0,0,Diffie-Hellman
32,4.875,124.9375,74.4026,103.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,149,0,0,-0.258551,-0.134022,0.287281,0.982198,11.5,0,0,Diffie-Hellman
32,4.9375,140.3438,73.4535,144.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,201,0,0,0.223923,-0.224267,0.384785,0.987964,8.5,0,0,Diffie-Hellman
32,4.875,151.75,67.8132,160.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,228,0,0,0.056203,0.193118,-0.14609,0.968316,7.5,0,0,Diffie-Hellman
32,4.8125,111.1562,61.9759,113.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,31,0,0,-0.021742,-0.116412,0.077313,0.991152,15.5,0,0,Diffie-Hellman
32,4.9375,112.0938,65.3817,112.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,111,0,0,-0.114306,-0.385468,0.108974,0.979691,22.0,0,0,Diffie-Hellman
32,4.9375,112.5938,76.0369,98.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,173,0,0,-0.094151,-0.146061,0.197148,0.987585,9.5,0,0,Diffie-Hellman
32,4.875,117.7812,84.0873,104.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,220,0,0,-0.10981,0.102674,0.314147,0.975794,24.0,0,0,Diffie-Hellman
32,5.0,120.5312,74.5993,127.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,39,0,0,-0.055367,-0.182701,-0.006856,0.978667,12.0,0,0,Diffie-Hellman
32,4.8125,115.4688,59.241,114.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,76,0,0,-0.071653,-0.017032,-0.028861,0.973296,17.0,0,0,Diffie-Hellman
32,4.875,114.0,62.7978,98.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,226,0,0,0.130355,0.014023,-0.285984,0.968178,22.5,0,0,Diffie-Hellman
32,4.9375,148.9062,66.671,168.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,145,0,0,0.064486,0.285474,0.0369,0.970437,12.0,0,0,Diffie-Hellman
32,4.8125,125.625,79.6848,115.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,68,0,0,-0.026822,-0.103669,-0.0229,0.98582,14.5,0,0,Diffie-Hellman
32,5.0,130.1875,76.65,145.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,145,0,0,-0.035052,-0.099246,-0.045011,0.975078,29.0,0,0,Diffie-Hellman
32,4.9375,115.75,77.1265,117.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,17,0,0,-0.048897,-0.418379,0.240287,0.991869,3.5,0,0,Diffie-Hellman
32,4.875,127.4062,86.9917,132.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,231,0,0,0.138225,0.069268,0.250432,0.981174,17.5,0,0,Diffie-Hellman
32,4.875,144.125,74.6441,163.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,234,0,0,0.062301,0.0043,-0.047654,0.979053,10.0,0,0,Diffie-Hellman
32,4.875,106.3125,77.0424,89.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,26,0,0,-0.106647,-0.161691,-0.085381,0.929755,24.0,0,0,Diffie-Hellman
32,4.9375,108.1875,61.1736,95.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,153,0,0,-0.045504,-0.211044,-0.199945,0.986187,5.0,0,0,Diffie-Hellman
32,4.9375,121.4688,81.0991,112.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,137,0,0,0.155269,0.002545,-0.232786,0.972117,11.0,0,0,Diffie-Hellman
32,4.875,142.9688,76.0602,142.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,230,0,0,-0.04308,-0.067551,-0.000855,0.976355,7.0,0,0,Diffie-Hellman
32,4.72641,108.6562,78.0199,94.5,304.0,0.019057,28,0.1094,3,0,3,0.3853,0,0,1,1,24,0,0,-0.022648,0.094165,0.399339,0.982914,12.5,0,0,Diffie-Hellman
32,5.0,135.9062,71.1545,143.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,251,0,0,-0.360415,-0.038936,0.201898,0.981138,12.0,0,0,Diffie-Hellman
32,4.72641,133.75,68.9361,137.5,304.0,0.019057,28,0.1094,3,0,3,0.3853,0,0,1,1,163,0,0,-0.458535,0.258931,-0.070182,0.973028,7.5,0,0,Diffie-Hellman
32,5.0,107.9375,65.2835,101.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,110,0,0,0.006452,0.113998,-0.01582,0.967048,13.0,0,0,Diffie-Hellman
32,4.875,130.8438,76.207,141.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,9,0,0,0.045229,-0.103235,-0.228557,0.969281,11.0,0,0,Diffie-Hellman
32,4.75,96.4062,71.1639,81.5,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,52,0,0,-0.158106,-0.080437,0.092277,0.981467,21.0,0,0,Diffie-Hellman
32,4.8125,134.75,73.2816,155.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,19,0,0,0.13905,0.0637,-0.189387,0.985843,13.0,0,0,Diffie-Hellman
32,4.875,119.5312,79.6119,98.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,77,0,0,0.250228,-0.312124,-0.166298,0.98868,12.5,0,0,Diffie-Hellman
32,4.875,132.2812,77.5211,143.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,142,0,0,-0.00151,0.267997,-0.246096,0.989706,14.0,0,0,Diffie-Hellman
32,4.9375,110.6562,73.5334,102.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,59,0,0,0.053607,-0.422881,0.075848,0.961282,15.0,0,0,Diffie-Hellman
32,4.70282,141.0312,67.9087,134.5,320.0,0.003534,28,0.1094,3,0,3,0.3953,0,0,1,1,134,0,0,0.060485,0.157306,-0.26678,0.985457,32.0,0,0,Diffie-Hellman
32,4.9375,113.0,79.1186,95.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,184,0,0,-0.096151,-0.037682,0.087598,0.985431,8.5,0,0,Diffie-Hellman
32,4.9375,118.375,86.2608,90.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,210,0,0,-0.208574,-0.176007,-0.07574,0.970099,15.0,0,0,Diffie-Hellman
32,4.9375,129.0,71.2061,126.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,245,0,0,-0.029556,0.290809,-0.030739,0.986103,7.5,0,0,Diffie-Hellman
32,4.875,147.1562,78.6953,150.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,9,0,0,0.193521,-0.097241,-0.001726,0.985398,17.0,0,0,Diffie-Hellman
32,4.9375,128.5,72.3356,126.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,165,0,0,-0.0679,-0.140054,0.445337,0.965255,14.5,0,0,Diffie-Hellman
32,5.0,139.8438,73.4222,137.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,128,0,0,0.050859,0.125782,-0.098235,0.976124,10.0,0,0,Diffie-Hellman
32,5.0,120.6562,68.3573,127.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,69,0,0,-0.175354,-0.047703,0.420219,0.990456,14.0,0,0,Diffie-Hellman
32,4.9375,131.125,66.6116,137.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,91,0,0,-0.10018,-0.090914,0.335693,0.981115,11.5,0,0,Diffie-Hellman
32,5.0,120.2188,67.825,106.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,194,0,0,0.078527,0.015384,-0.162461,0.9679,16.5,0,0,Diffie-Hellman
32,4.9375,125.3125,78.8224,118.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,65,0,0,-0.149846,-0.001004,0.393335,0.980407,13.5,0,0,Diffie-Hellman
32,4.9375,108.3438,63.4604,99.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,151,0,0,-0.060811,0.150325,0.140096,0.972791,19.0,0,0,Diffie-Hellman
32,4.875,131.0312,66.6232,158.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,93,0,0,0.027218,-0.143013,-0.310307,0.989001,16.0,0,0,Diffie-Hellman
32,4.75,136.9062,65.0674,133.0,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,224,0,0,-0.152159,0.127122,-0.005281,0.981174,16.5,0,0,Diffie-Hellman
32,4.875,142.6562,65.8258,133.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,174,0,0,-0.159408,0.118229,-0.171069,0.9674,13.5,0,0,Diffie-Hellman
32,4.8125,112.5312,70.1454,100.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,90,0,0,0.066081,-0.36513,-0.241864,0.979053,18.0,0,0,Diffie-Hellman
32,4.9375,128.3438,71.6744,133.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,34,0,0,0.05669,0.02264,-0.270734,0.971695,9.0,0,0,Diffie-Hellman
32,4.85141,134.5938,76.7125,135.0,272.0,0.221829,30,0.1172,3,0,3,0.3644,0,0,1,1,139,0,0,-0.202564,-0.134295,-0.032866,0.985034,23.5,0,0,Diffie-Hellman
32,4.66391,119.5625,69.185,130.0,320.0,0.003534,27,0.1055,3,0,3,0.3953,0,0,1,1,245,0,0,0.093965,-0.212646,-0.24585,0.966459,18.5,0,0,Diffie-Hellman
32,4.875,120.5938,73.9307,134.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,157,0,0,0.203234,-0.267867,-0.136552,0.980148,15.0,0,0,Diffie-Hellman
32,4.875,126.4688,58.155,124.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,62,0,0,-0.238431,0.254153,0.059322,0.987222,13.5,0,0,Diffie-Hellman
32,4.875,114.0938,74.9184,119.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,143,0,0,-0.092462,0.068569,0.076769,0.980286,11.5,0,0,Diffie-Hellman
32,4.8125,112.8438,77.5706,104.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,46,0,0,-0.397503,0.320262,-0.195843,0.971401,9.5,0,0,Diffie-Hellman
32,4.875,138.8125,71.7389,135.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,25,0,0,0.066349,-0.353171,-0.28689,0.98083,11.0,0,0,Diffie-Hellman
32,4.9375,148.3125,72.7167,149.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,153,0,0,0.356116,0.030503,0.10113,0.963042,15.0,0,0,Diffie-Hellman
